Institution,Institution URI
Duke University Medical School,http://history.archives.mbl.edu/concepts/institution/ffbe8feb-98e1-4725-b046-5e7e7d4b3283
Quantex Corporation,http://history.archives.mbl.edu/concepts/institution/e4a0d915-52c5-49b0-bb55-e4588eadc593
Cape Cod Planning And Economic Development Commission,http://history.archives.mbl.edu/concepts/institution/cfd259f3-c332-4a35-a126-0b3f36d2f776
Barnard College Columbia University,http://history.archives.mbl.edu/concepts/institution/5335672d-db25-4fbd-af2d-72cddf49e437
Ohio University,http://history.archives.mbl.edu/concepts/institution/89b48c85-f6f6-4da1-babe-acfc29c75ebd
Massachusetts College Of Pharmacy,http://history.archives.mbl.edu/concepts/institution/52c7bda9-a55b-415a-9d6a-caf23bccb6af
Topometrix,http://history.archives.mbl.edu/concepts/institution/8aac0448-a030-451f-baec-8b376c33fad5
Southern Illinois University,http://history.archives.mbl.edu/concepts/institution/4c88504c-ab96-41bd-bfb7-34fe469394ac
University Of Alaska Anchorage,http://history.archives.mbl.edu/concepts/institution/5895b413-6478-4fa4-9ebb-d259c9c34f70
Newcomb College Tulane University,http://history.archives.mbl.edu/concepts/institution/d485d764-be71-4679-91a3-ec9f2c56f83b
Editor Scientific American,http://history.archives.mbl.edu/concepts/institution/f7af8bed-c806-4c28-81dd-863e01b38b5c
Tohoku Imperial University,http://history.archives.mbl.edu/concepts/institution/88740604-0005-458e-849c-17871eee8df4
Johnson Foundation For Medical Physics,http://history.archives.mbl.edu/concepts/institution/6ecc797e-ef57-4a48-bf1f-21fc20d336fc
Instituto De Quimica,http://history.archives.mbl.edu/concepts/institution/0798b9b5-02dc-408e-bd42-c076e0324705
Mississippi Industrial Institute And College,http://history.archives.mbl.edu/concepts/institution/ac376064-39c5-4ba3-9fe8-cdd35593331b
Rochester University Medical School,http://history.archives.mbl.edu/concepts/institution/d508a14c-6f65-4449-9e8b-c77a51944da8
Metropolitan Hospital Center,http://history.archives.mbl.edu/concepts/institution/a28967b3-44f4-4141-b956-8bc22954a433
Ut Health Science Center,http://history.archives.mbl.edu/concepts/institution/4e5ab6dd-c8e7-4f69-9115-7d22de921a09
Marine Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/e920204e-6ebf-4d61-b781-3eeece6e8e86
Ilrad,http://history.archives.mbl.edu/concepts/institution/a5ecf768-3cab-473b-9077-cf2689f6444d
Missouri Botanical Garden,http://history.archives.mbl.edu/concepts/institution/18b0efcc-2ad4-4e0a-9913-d73de2c79fd9
Harvard Fas Center For Systems Biology,http://history.archives.mbl.edu/concepts/institution/75cc9773-f67d-4174-98ca-194235a4dc08
Vanderbilt University,http://history.archives.mbl.edu/concepts/institution/c6e736ab-9c52-40f8-9772-0fe5b073ce0b
Vickers Instruments,http://history.archives.mbl.edu/concepts/institution/caf5a331-eca5-481d-9998-8b51c042a97d
National Heart And Lung Institute National Institutes Of Health,http://history.archives.mbl.edu/concepts/institution/78d6584c-39f8-47c8-936c-36bedfd0b3ee
Stowers Institute For Medical Research,http://history.archives.mbl.edu/concepts/institution/263df9c0-cb73-4cb1-98c5-07e31beb20db
Stowers Inst For Medical Research,http://history.archives.mbl.edu/concepts/institution/ce94be5d-5a01-40fc-ade8-c7fae33cda57
Physical Research Laboratory,http://history.archives.mbl.edu/concepts/institution/c458aadf-4627-46d1-9965-c5bcc64dc020
Xavier University,http://history.archives.mbl.edu/concepts/institution/a05471b5-4434-4519-803b-a6316c985fc8
Nyu Langone Medical Center,http://history.archives.mbl.edu/concepts/institution/a6037cba-4b40-4df7-b5f6-0975933a7051
Harbor Health Services,http://history.archives.mbl.edu/concepts/institution/28cc62b0-9821-4585-aa62-7a38a8d4640d
Laboratory Procedures Northwest,http://history.archives.mbl.edu/concepts/institution/e04225b9-d03b-49c9-8522-0cc90fa952c7
English High School,http://history.archives.mbl.edu/concepts/institution/ff6bf9fb-fa5f-4e1a-8604-426362190137
Horn Point Laboratory,http://history.archives.mbl.edu/concepts/institution/ff920703-971c-46ed-a2df-2aa983c5d097
Magee Womens Research Institute,http://history.archives.mbl.edu/concepts/institution/8388abb2-4829-4d50-a7db-863e53971089
Usda Ars Wrrc Pdp,http://history.archives.mbl.edu/concepts/institution/39e7951e-b630-4485-b5be-5bcf9f8646ad
United Family Health Center,http://history.archives.mbl.edu/concepts/institution/b18f12f0-6029-4d96-a8b9-f3f530ba836d
St Vincents Hospital And Medical Center,http://history.archives.mbl.edu/concepts/institution/8968c60f-77d5-4029-b8e2-582aa729a065
Sarah Lawrence College,http://history.archives.mbl.edu/concepts/institution/344ed10f-4f3a-498b-86f0-96f864c96bef
Indian Institute Of Science,http://history.archives.mbl.edu/concepts/institution/64d5116e-c4e2-4c41-925e-fa231a5eec16
Nyu,http://history.archives.mbl.edu/concepts/institution/575f1323-c58a-4da5-a490-52a336d5c22f
Baltimore Public Schools,http://history.archives.mbl.edu/concepts/institution/2f6f6b02-d674-4e48-9f3b-f29abf7184cb
University Of Cairo Medical School,http://history.archives.mbl.edu/concepts/institution/4d70d8e8-0850-4729-be57-51c9867180d0
Boise State University,http://history.archives.mbl.edu/concepts/institution/75449fa1-ed1a-4e2d-80e4-0dbf510ef661
Richard Gilder Graduate School At American Museum Of Natural History,http://history.archives.mbl.edu/concepts/institution/e67089e4-0df8-4d0a-8b3a-bdea9f716c4e
University Of Newcastle,http://history.archives.mbl.edu/concepts/institution/9ae08bd4-358f-4d5a-aed7-260d41f70694
Payne Laboratories,http://history.archives.mbl.edu/concepts/institution/f7ef2ea4-962b-4ba2-80ee-73659846f6e5
Ann Guthrie Healthcare System,http://history.archives.mbl.edu/concepts/institution/32834cd4-420f-404a-84a5-a1e999e875a7
Johns Hopkins University School Of Public Health,http://history.archives.mbl.edu/concepts/institution/0ce19a2a-0295-42ad-a555-20afb934e926
Biological Gerontology Group,http://history.archives.mbl.edu/concepts/institution/612764ff-99f7-4ef3-a7df-304e2a935978
Bellevue Medical College New York University,http://history.archives.mbl.edu/concepts/institution/f57c0899-170a-423f-a4f8-b29ba48cbe89
Leiden University,http://history.archives.mbl.edu/concepts/institution/13650c9d-445f-4eee-b7a1-97fd04e0ecca
Oklahoma City University,http://history.archives.mbl.edu/concepts/institution/6a004b8d-1edc-464e-ac7e-b77d29745036
School Of Biotechnology,http://history.archives.mbl.edu/concepts/institution/a564e250-1560-45ab-b8e5-93bb86a03146
Showa Institute,http://history.archives.mbl.edu/concepts/institution/a56d8dec-13e0-4b59-9399-5e92e81bf5f8
National Evolutionary Synthesis Center,http://history.archives.mbl.edu/concepts/institution/b8838afe-ac59-4407-8ee1-678a1031affe
Humboldt University,http://history.archives.mbl.edu/concepts/institution/9cdaf103-0d8c-49d2-bc5a-3a2acb5c245b
Fred Hutchinson Cancer Research,http://history.archives.mbl.edu/concepts/institution/ba8a675a-f4e3-42bc-a1f1-da4a4d43fcd1
Vanderbilt College,http://history.archives.mbl.edu/concepts/institution/e103913e-62e7-4015-8b73-c38bbf00d58b
Rochester University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/81592b6f-a499-42dd-a69b-46eaaf350a5d
Thresholds,http://history.archives.mbl.edu/concepts/institution/b541dfa5-86dc-462b-bc0a-9d3cae6361fa
Bussey Institution Harvard University,http://history.archives.mbl.edu/concepts/institution/87a1a014-ce7b-41ba-b645-36ee3f96fac5
Chulalongkora University Medical School,http://history.archives.mbl.edu/concepts/institution/cbb17937-86c4-4ba7-bd88-f08dd2f09aca
University Technology Sydney,http://history.archives.mbl.edu/concepts/institution/d963d9b4-8ac3-4f8e-af00-45302882c811
Childrens Hospital National Medical Center,http://history.archives.mbl.edu/concepts/institution/51306e99-7a71-475f-8658-7a4382a67bdb
College Of Liberal Arts Boston University,http://history.archives.mbl.edu/concepts/institution/2d73779e-886a-48e5-a8c3-2d9d43d623bf
Southwestern Medical Center University Of Texas,http://history.archives.mbl.edu/concepts/institution/a32003c2-c445-4dd5-8f67-33ef16356c14
Providence Public Schools,http://history.archives.mbl.edu/concepts/institution/e9324e7a-9c47-4a24-9d5c-d31e7fb7cd1c
Weill Cornell,http://history.archives.mbl.edu/concepts/institution/124844e9-528f-4300-8f3d-d435b971905b
Royal Vet And Agricultural University,http://history.archives.mbl.edu/concepts/institution/d4d563ee-bf47-4d30-9a90-0f5c789a5ed9
Freiburg University,http://history.archives.mbl.edu/concepts/institution/f0857d02-b4fb-4048-87b4-41f514406af9
University Of Sydney Nsw,http://history.archives.mbl.edu/concepts/institution/1023c88a-85f5-44f3-b7b6-aabe648463db
University Of Nijmegen,http://history.archives.mbl.edu/concepts/institution/71ebc825-65f8-4a74-b583-f25b13b5b307
University Of Strasbourg,http://history.archives.mbl.edu/concepts/institution/21b5e140-9067-40d2-9171-06b8727caa63
Oregon Health Services University,http://history.archives.mbl.edu/concepts/institution/eaa67ab5-ea2e-440d-ac4c-b1341ae76a60
Steele High School,http://history.archives.mbl.edu/concepts/institution/14aa5083-7409-4bed-bda3-387fa5d9330e
Womans Medical College Of New York,http://history.archives.mbl.edu/concepts/institution/97f3ec64-6e76-458c-a832-c1ee5c1e121b
General Education Board,http://history.archives.mbl.edu/concepts/institution/1006cb44-d5aa-4ed1-b8fd-736aff60b919
New York University Medical College,http://history.archives.mbl.edu/concepts/institution/40913c9e-1e43-4f72-8c6b-c52d3689f36f
Riverside Regional Medical Center,http://history.archives.mbl.edu/concepts/institution/d258382c-b1ff-4124-9aeb-ad04e877ff88
Ibm Corporation,http://history.archives.mbl.edu/concepts/institution/bde4c208-532c-4403-a475-fa6f4a6ff3c4
Ussr Academy Of Sciences,http://history.archives.mbl.edu/concepts/institution/897de2a5-a635-49fd-a428-ac6572aeb2f4
Rensselaer Polytechnic Institute,http://history.archives.mbl.edu/concepts/institution/8873f5a6-6b9a-4e41-840f-8c0765eb42fd
Oregon Agricultural College,http://history.archives.mbl.edu/concepts/institution/b5dfa58a-8007-413f-b2eb-609de502a2a6
Human Genetics And Development College Of Physicians And Surgeons Columbia University,http://history.archives.mbl.edu/concepts/institution/849238d5-462c-4e3a-ad5c-d1c13d74a471
Hygiene And Sanitation Womans College Brown University,http://history.archives.mbl.edu/concepts/institution/84901c80-01ae-49c4-86f6-e09e6be15a8d
Northfield Mount Hermon School,http://history.archives.mbl.edu/concepts/institution/dbbf845d-b200-42d6-92d2-920ebf5c7025
Department Of Zoology University Of Leeds,http://history.archives.mbl.edu/concepts/institution/566b8d58-cde9-41af-968e-76482cfcf2ad
California,http://history.archives.mbl.edu/concepts/institution/1ef14261-6ad4-4bfa-af91-3f70913e9020
Bedford College University Of London,http://history.archives.mbl.edu/concepts/institution/79127b6d-c66d-4251-b622-7adbdab678d9
Alexandria University,http://history.archives.mbl.edu/concepts/institution/6230ff7c-dc84-4a56-8286-922a006f7d22
Cinvestav Ipn,http://history.archives.mbl.edu/concepts/institution/6abd5cca-d694-4319-adbb-c35be112f272
American University,http://history.archives.mbl.edu/concepts/institution/5d540b2f-3c97-4e7d-a274-9834fd6f9942
Centre For Cellular And Molecular Biology,http://history.archives.mbl.edu/concepts/institution/b0f01cd0-0342-420c-b49e-95b24dd18e23
North Dakota Agricultural College,http://history.archives.mbl.edu/concepts/institution/83885c75-cc39-418e-a4e0-5e1e5003770f
State Teachers College At Montclair,http://history.archives.mbl.edu/concepts/institution/2de6116f-168d-4b25-b471-d4099de2dfb5
Embl Heidelberg,http://history.archives.mbl.edu/concepts/institution/14d4ea86-41f4-451e-8358-509bddf886bc
Highlands Biological Station,http://history.archives.mbl.edu/concepts/institution/24d9de46-4264-4da5-9682-347cf0778183
Bethesda Research Laboratories,http://history.archives.mbl.edu/concepts/institution/70bbe2e1-1d73-4026-911b-e6f85aee99b9
Nindsnih,http://history.archives.mbl.edu/concepts/institution/ba76f49f-c944-481e-9c1a-4a320e61c337
Robert Wood Johnson Medical School,http://history.archives.mbl.edu/concepts/institution/962292da-dfa7-416e-8e8a-4e8cb07eeb2d
Shirshov Institute Of Oceanography,http://history.archives.mbl.edu/concepts/institution/b79454dc-4691-482b-b50c-afef75393e8c
University North Carolina,http://history.archives.mbl.edu/concepts/institution/f756bb18-3531-4a43-8cdc-430792b9bbb5
Seti Institute,http://history.archives.mbl.edu/concepts/institution/c972535b-8096-4780-aa39-dfbef67e4085
Brigham And Womens,http://history.archives.mbl.edu/concepts/institution/2d1989a6-63a9-4cdd-8ea7-560d45ec55c1
Vestibular Laboratory,http://history.archives.mbl.edu/concepts/institution/5525fbb1-8b69-4636-8ad0-03c62b22ec0a
Creative Microtech Inc,http://history.archives.mbl.edu/concepts/institution/b02deccf-2c48-49cf-8bf2-54cc7c51ff6e
Tulane University Health Science Center,http://history.archives.mbl.edu/concepts/institution/beeaf1bb-96de-4bcb-b429-c0e2560991df
Weil Medical College Cornell Univ,http://history.archives.mbl.edu/concepts/institution/33f2a4e1-5470-4427-9b21-f87491794108
Instituto De Investigaciones En Ingenieria Genetica Y Biologia Molecular Conicet,http://history.archives.mbl.edu/concepts/institution/8f27d8e7-b68b-4d99-8004-3d1d44da4bee
National University Of Mexico,http://history.archives.mbl.edu/concepts/institution/5a1e10db-cade-4871-9983-bcace3c3de0c
Eth Zurich,http://history.archives.mbl.edu/concepts/institution/4bca6d43-6de1-43de-9fc6-57d1e2b7d9c1
Suny Geneseo,http://history.archives.mbl.edu/concepts/institution/d6b3b2ae-3989-43dc-903f-2b929241c4eb
Bochringer Mannheim Corp,http://history.archives.mbl.edu/concepts/institution/ab8290a9-525f-47de-a3db-15f80728bb64
Welch Medical Library,http://history.archives.mbl.edu/concepts/institution/4402dbb7-d120-4d2a-a45c-a387e79971ef
Va Maryland Health Care System,http://history.archives.mbl.edu/concepts/institution/b305b584-4222-41e5-a922-d7d02684da48
University Brussels,http://history.archives.mbl.edu/concepts/institution/1996518a-85e5-40dc-b7ab-694a7728a0f2
Washington Public Schools,http://history.archives.mbl.edu/concepts/institution/412712fc-94a7-4485-ad2d-1061b4bc451a
Max Planck Institute Of Neurobiology,http://history.archives.mbl.edu/concepts/institution/266598c3-562b-4ca1-b399-c4ba62dc192b
Suny At Stony Brook,http://history.archives.mbl.edu/concepts/institution/77f39185-386c-4a26-9ea7-6b18a7837b98
Centers For Disease Control And Prevention,http://history.archives.mbl.edu/concepts/institution/e3bba598-d210-4dd2-9ee4-dd37e0fa647a
Laval University,http://history.archives.mbl.edu/concepts/institution/1361580c-d447-4993-b59f-4bab5fc85376
Ottawa General Hospital,http://history.archives.mbl.edu/concepts/institution/cfda2254-9526-4448-bf65-97c861dc8ba8
Institute Of Zoology London,http://history.archives.mbl.edu/concepts/institution/eac286fb-3b1b-43bf-bb5e-a9efd60cdccd
Nyu Health Sciences Libraries,http://history.archives.mbl.edu/concepts/institution/cf8c51bc-44cb-42e9-9df8-932d4be3f7de
University Of Crete,http://history.archives.mbl.edu/concepts/institution/5c87fdcb-04d9-4ff4-a3b9-d23e79dfb7ba
Institute For Biological Research,http://history.archives.mbl.edu/concepts/institution/df776324-5adf-4d9f-a3e3-d7e43fb93ffc
University Of Haiti Medical School,http://history.archives.mbl.edu/concepts/institution/62ff0609-238a-4c70-9568-300c9cd30c1d
Flanders Institute For Biotechnology,http://history.archives.mbl.edu/concepts/institution/628bd50f-4106-4a0b-80f5-7a70a7dcfb74
St Lawrence University,http://history.archives.mbl.edu/concepts/institution/7c184df0-fa31-4920-ad3d-4721eaf5ac97
International Laboratory For Research On Animal Diseases,http://history.archives.mbl.edu/concepts/institution/478136a6-e039-4295-88bf-448b635e8393
University Of Krakow,http://history.archives.mbl.edu/concepts/institution/4a2ff5db-22eb-4824-b924-cb62fa7fe5d6
Tufts Medical College,http://history.archives.mbl.edu/concepts/institution/9036d681-6064-4d13-8817-16d4886df676
Bell Laboratories Lucent Technologies,http://history.archives.mbl.edu/concepts/institution/89052af1-456b-4c58-a70b-6f4a2140585f
University Of Texas At Arlington,http://history.archives.mbl.edu/concepts/institution/280a04c3-9ed8-468a-9647-26d51e948561
University Of California San Diego And Hhmi,http://history.archives.mbl.edu/concepts/institution/474d11dc-69d0-43b8-983a-a083edeed08a
Ingham Regional Medical Center,http://history.archives.mbl.edu/concepts/institution/c10a4709-7f3b-4d38-b14b-c1bbff77bd70
Group Health Cooperative,http://history.archives.mbl.edu/concepts/institution/9777fe44-900d-4047-8ae8-4537e02d6b3d
New York State Agricultural Experimental Station,http://history.archives.mbl.edu/concepts/institution/1b5892d9-c10f-4bcf-841c-b5ecbb265934
Cornell University Veterinary School,http://history.archives.mbl.edu/concepts/institution/1dc57d0e-f376-44dc-9108-fe81a63e8d85
National Institutes Of Health National Cancer Institute,http://history.archives.mbl.edu/concepts/institution/149e7af6-d3e9-4c18-94fe-4933da2cec05
Bridgewater State Teachers College,http://history.archives.mbl.edu/concepts/institution/9c556711-74d0-42e8-99de-50d2febc16de
