Location,Location URI
"11 haewood st., lynn, ma",http://history.archives.mbl.edu/concepts/location/0bcdf760-84bd-4416-9cc1-e2ecd1db0955
"republic of senegal, africa",http://history.archives.mbl.edu/concepts/location/90a9dfa5-3fe5-425f-bf62-6315ae765317
"mexico city, mexico",http://history.archives.mbl.edu/concepts/location/9366d732-7c0c-477a-b2fc-e747d00bb974
harvard university,http://history.archives.mbl.edu/concepts/location/c9331a6f-ce3b-4cad-8947-16b3759e20d3
"lawrence, ny",http://history.archives.mbl.edu/concepts/location/d18df027-b38c-48c1-819b-d3d83c2a3931
"lewisburg, pa",http://history.archives.mbl.edu/concepts/location/6b393436-9c17-4f43-a306-657d0a815af1
"halifax, nova scotia",http://history.archives.mbl.edu/concepts/location/ba450d81-c776-4c67-bc19-15c4b3a54e8a
"rehovoth, israel",http://history.archives.mbl.edu/concepts/location/f3a28059-8f2f-468d-ac7e-81a9aa498c0d
"scarsdale, ny",http://history.archives.mbl.edu/concepts/location/b7923909-7460-433f-aeae-b91952beaf30
"5 curran ave., binghamton, ny",http://history.archives.mbl.edu/concepts/location/de2a85e1-ee14-457d-8bb4-c9c41e1fd809
"treble cove rd., north billerica, ma",http://history.archives.mbl.edu/concepts/location/1262b8cd-3120-4241-ae4d-cffd02eba888
"national heart and lung institute, national instittue of health",http://history.archives.mbl.edu/concepts/location/941705f4-0366-4d08-bd68-f5cd54f69b40
"chicago, illinois",http://history.archives.mbl.edu/concepts/location/c5952608-cdfe-401b-8efa-fc653796c21a
center for marine science,http://history.archives.mbl.edu/concepts/location/f6d7b710-47e6-4e64-9bd5-cb02d3a392f6
cananda,http://history.archives.mbl.edu/concepts/location/ad726ede-b59e-4faf-ace5-e0c68f2bfcd0
"43 hillhouse avenue, new haven, ct",http://history.archives.mbl.edu/concepts/location/794352cc-137e-44f6-9d29-c56cc7776504
"scotland, u.k.",http://history.archives.mbl.edu/concepts/location/a0703622-c100-49a3-bc18-51347b310946
college of medicine,http://history.archives.mbl.edu/concepts/location/91b06edd-6c2b-4e3a-9be7-6ad167db416c
"3 center st., portland, me",http://history.archives.mbl.edu/concepts/location/6077915c-d00d-4eff-a3da-1f0d5b1cd489
scripps institution of oceanography,http://history.archives.mbl.edu/concepts/location/dc4de897-28cc-42d0-8d0b-723ae4ad3eb5
"80 madison ave, new york, ny",http://history.archives.mbl.edu/concepts/location/1ff8b5b8-d144-4f2f-9a7b-e96e90a20b30
"rockleigh, nj",http://history.archives.mbl.edu/concepts/location/5c97219b-dc6a-4189-acda-9d467e605b33
holland.,http://history.archives.mbl.edu/concepts/location/94d06ab9-29ad-4328-83bd-22f53d31e34b
"573 purcell ave., cincinnati, oh",http://history.archives.mbl.edu/concepts/location/9ec279b9-cd1d-47b0-a944-18bcdda58cf8
"fishers island, ny",http://history.archives.mbl.edu/concepts/location/17b322c6-c32d-4138-b398-6e811b10c343
"49 boonton ave., butler, nj",http://history.archives.mbl.edu/concepts/location/04ca6f6e-8249-45fa-8a1f-0b3858bba5e1
"ness ziona, israel",http://history.archives.mbl.edu/concepts/location/202fe2b9-cc8f-43c2-bc09-9873e0a9e03d
lebanon,http://history.archives.mbl.edu/concepts/location/000b4715-d7d7-4a21-97e4-e694d00356a1
"kansas city, ks",http://history.archives.mbl.edu/concepts/location/0d5e49f9-c534-41db-9835-dc2f63accd52
"curacao, netherlands antilles",http://history.archives.mbl.edu/concepts/location/a5873a31-c61d-467d-8eb4-f18c703a83cc
"163 north main street, oberlin, oh",http://history.archives.mbl.edu/concepts/location/d8ecc5a5-6bf3-49b4-a386-885ee6520bb2
university of edinburgh,http://history.archives.mbl.edu/concepts/location/ab033998-82a5-4cd1-9846-237b7f767694
"1633 29th st., n.w., washington, d.c.",http://history.archives.mbl.edu/concepts/location/fd365b67-e36f-484a-90df-1cad6dd59d36
"heidelberg, germany",http://history.archives.mbl.edu/concepts/location/20b7f5d2-dc8e-48d3-aa37-c102f9efbee7
"watertown, ma",http://history.archives.mbl.edu/concepts/location/fbf3ec1f-dabe-45f9-9c7f-72fc048b707a
"waquoit, mass",http://history.archives.mbl.edu/concepts/location/e26a1557-d05c-4666-8ac7-fd297b18e7ca
dresden,http://history.archives.mbl.edu/concepts/location/fc4915a2-73b6-44e5-9ee6-8ad3e61da258
"617 south 16th street, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/93d78947-6cf0-4083-931c-c352849c4d2d
binghamton,http://history.archives.mbl.edu/concepts/location/c0a679cb-1a46-4b21-a661-fe1297611501
thailand,http://history.archives.mbl.edu/concepts/location/bd608ca2-2d96-4aa6-a508-797a55266f89
oh,http://history.archives.mbl.edu/concepts/location/fa13fdf5-b8aa-4e7b-a824-04d5528aae57
"cambridge, mass",http://history.archives.mbl.edu/concepts/location/8cbc824c-a4fc-42cc-9880-240a99ed69fc
"nottingham, england",http://history.archives.mbl.edu/concepts/location/0abe0b28-9f52-43d7-bbe9-d50f6d9b29f5
"newark, de",http://history.archives.mbl.edu/concepts/location/74e14ca1-738c-4aec-8e1e-4f6e0cb12a76
cambridge,http://history.archives.mbl.edu/concepts/location/e6a27cb0-d7c5-4f48-82d2-297a2753303e
"lexington, ma",http://history.archives.mbl.edu/concepts/location/069e8e83-0763-4753-b48d-4052cd0e874b
rumania,http://history.archives.mbl.edu/concepts/location/b071ae72-66d0-455a-a4d1-dc783c55e891
"peterboro, nh",http://history.archives.mbl.edu/concepts/location/2ab3a22c-2e85-43b5-beea-eebfba304b64
"tubingen, germany",http://history.archives.mbl.edu/concepts/location/dc280e24-bb05-4782-8b0a-e85cb97124ab
"east falmouth, ma",http://history.archives.mbl.edu/concepts/location/b228da2b-680f-4386-9331-94e00507b3fa
jerusalem,http://history.archives.mbl.edu/concepts/location/7328dc63-6aee-4313-a062-831e7b30ccf6
trinidad.,http://history.archives.mbl.edu/concepts/location/34e6827e-9642-4b9d-b0fe-7e9f2ecdae9f
"dorranceton, pa",http://history.archives.mbl.edu/concepts/location/d229b95a-416c-46aa-a752-28871bd80c9f
new york university,http://history.archives.mbl.edu/concepts/location/6a3c7d18-c72b-4c8a-a884-911f57516540
philadelphia,http://history.archives.mbl.edu/concepts/location/9d987ff2-c6fe-45cf-a189-aad50653f897
"shrewsbury, ma",http://history.archives.mbl.edu/concepts/location/1e03ac1b-e7b3-4e23-8e44-cb1562bfec03
"jamaica plain, ma",http://history.archives.mbl.edu/concepts/location/b8fe6004-f7b2-4b6f-ad87-dfc6dcd4ed5d
"philippi, w virginia",http://history.archives.mbl.edu/concepts/location/0d3cd989-ee47-40f2-b7fb-c299d6164be6
"pineville, pa",http://history.archives.mbl.edu/concepts/location/74c2736d-2a34-4202-a8cf-756a521f9ec0
"aurora, ny",http://history.archives.mbl.edu/concepts/location/e1712093-9cc0-47a6-a280-47820ed50488
"124 east 61st street, new york, ny",http://history.archives.mbl.edu/concepts/location/0923ebc9-2bc5-41c7-b3f5-c4b881f274f3
"meyersdale, pa",http://history.archives.mbl.edu/concepts/location/7a0487e8-1c9e-4dd5-a0f1-73b682f7c0e5
"boston, mass",http://history.archives.mbl.edu/concepts/location/97229543-7214-4294-a48a-127819bca8ee
"ridgefield, ct",http://history.archives.mbl.edu/concepts/location/d75011b5-d2c6-4608-8142-fa218dd08f3f
carnegie institution,http://history.archives.mbl.edu/concepts/location/f6d7c3f7-2ec7-4dbb-80b0-0ca688760b3d
"177 woodruff avenue, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/139f5b87-dc93-4ae2-88f2-37dd9976ffd7
natick,http://history.archives.mbl.edu/concepts/location/0cea5cc2-782f-4a7e-8d44-86c39f127683
"tottenville, staten island, ny",http://history.archives.mbl.edu/concepts/location/1ab7494e-c667-4365-8f64-a10921b4b219
"springfield, mo",http://history.archives.mbl.edu/concepts/location/4bce14f4-f998-4d6d-a601-e30cd948a162
"rockville, md",http://history.archives.mbl.edu/concepts/location/2ab5a34b-c336-4adf-8379-dfb23bba869c
"springfield, ma",http://history.archives.mbl.edu/concepts/location/724ea6c5-2c06-4315-a421-90bbbd830208
ucla biomedical library,http://history.archives.mbl.edu/concepts/location/cdb7c11d-f89b-461c-ab15-3886adfcd833
"242 connolly st., west lafayette, in",http://history.archives.mbl.edu/concepts/location/ed53413c-6a48-4f69-8d50-54b53f8bc57a
bmc,http://history.archives.mbl.edu/concepts/location/253a33a0-e940-436a-b414-f92b2e07b864
minneapolis,http://history.archives.mbl.edu/concepts/location/3cd2c20f-def9-4314-b1be-16fc4a39c451
"frederica, delaware",http://history.archives.mbl.edu/concepts/location/98e0971e-e56d-4e74-b50b-cf22d33fda2e
"galesburg, il",http://history.archives.mbl.edu/concepts/location/b7650ea3-3d04-46e6-a97d-888b0b9c507b
"leonia, nj",http://history.archives.mbl.edu/concepts/location/e6577557-6d5c-4686-b5a3-47ab330fc11c
"brooklyn, new york, ny",http://history.archives.mbl.edu/concepts/location/f5e57961-a624-4aaa-af7b-680ffd9b5339
albany medical center,http://history.archives.mbl.edu/concepts/location/0465a55e-e73c-447f-8f70-2db7b418d377
"manchuria, japan",http://history.archives.mbl.edu/concepts/location/05a238f4-1fcc-4a2b-b981-961ba886615c
"st. john, newfoundland, canada",http://history.archives.mbl.edu/concepts/location/51681ea8-72ba-434c-a335-869529e2c700
"madras, india",http://history.archives.mbl.edu/concepts/location/ff3d5ee2-eaeb-4ac5-b1a8-2759f8ddf23e
"lee's summit, mo",http://history.archives.mbl.edu/concepts/location/1c09cf4a-0a69-4881-a0fa-c32fdc7ca83f
"newfoundland, canada",http://history.archives.mbl.edu/concepts/location/caebfb54-e1d3-4eb5-88ef-ca3a29b5566b
"evansville, indiana",http://history.archives.mbl.edu/concepts/location/3bcb3a36-5a1b-45fa-a27f-fe7f3c949a29
"w. roxbury, ma",http://history.archives.mbl.edu/concepts/location/ad632fa3-e18c-436a-8fc8-2abe4ce2442f
"berkeley, ca",http://history.archives.mbl.edu/concepts/location/e6ee9195-dc41-431c-b6c8-7e2281262fbc
"franklin, in",http://history.archives.mbl.edu/concepts/location/2636cb5c-3079-427f-82d1-86afe221886b
"rochester, ny",http://history.archives.mbl.edu/concepts/location/1bdfe86e-9931-4da0-bd7a-d05d3dce7614
massachusetts,http://history.archives.mbl.edu/concepts/location/874a3098-d44d-4e57-93d9-d9825026110b
"579 frederick street, wilwaukee, wi",http://history.archives.mbl.edu/concepts/location/07237134-7d76-4eb9-86d7-a8fb81948385
"617 south 16th st., philadelphia, pa",http://history.archives.mbl.edu/concepts/location/d0de1596-324f-483b-97ba-2293a5545885
"25 broad street, new york, ny",http://history.archives.mbl.edu/concepts/location/7abf6d4a-429a-439e-830f-1ed7c74a6077
"157 east 67th st., new york, ny",http://history.archives.mbl.edu/concepts/location/2ab13fe2-7962-4984-a013-447410fb8799
"plattsburgh, ny",http://history.archives.mbl.edu/concepts/location/545b47fc-b447-4956-b219-d8256a630356
"battle creek, mi",http://history.archives.mbl.edu/concepts/location/8c6e3114-086c-46bc-a4b2-c6f51ac6cea5
"berne, switzerland",http://history.archives.mbl.edu/concepts/location/9d2a6582-4eba-46f2-83ad-61fc95910311
"1140 e. market st., indianapolis, in",http://history.archives.mbl.edu/concepts/location/d4cbc348-971a-4fec-93e8-cecef0abf6db
"simla, india",http://history.archives.mbl.edu/concepts/location/2798e6f0-a1fa-4a44-8fe3-e18ed37c5738
santa barbara,http://history.archives.mbl.edu/concepts/location/f8aac230-c00e-4cb7-96ef-848e5b08a834
"trenton, nj",http://history.archives.mbl.edu/concepts/location/f1083c26-e7ca-46e3-b248-2e758cf1e9e8
suny,http://history.archives.mbl.edu/concepts/location/8c8d33ad-b223-4412-980d-b671e539e03d
huntsman cancer institute,http://history.archives.mbl.edu/concepts/location/c5e3823d-fcbf-4576-bf86-c04c989e3aa9
"rua angelo sampaio, brazil",http://history.archives.mbl.edu/concepts/location/12a5c539-ca30-47b8-9839-c250f53a9b16
"pottstown, pa",http://history.archives.mbl.edu/concepts/location/f7914f31-9518-4700-91a9-a005c8773166
"1176 east south temple st., salt lake city, ut",http://history.archives.mbl.edu/concepts/location/3c1dce9a-2792-4969-ae5f-21779b2b40b9
"cincinatti, oh",http://history.archives.mbl.edu/concepts/location/784d1cbb-9daa-40e0-93ed-2f4e3e000ce8
"cmabridge, uk",http://history.archives.mbl.edu/concepts/location/f31e737b-ffc2-4ef6-8a76-25a96c3e5116
"river falls, mi",http://history.archives.mbl.edu/concepts/location/bec73b77-995a-4274-91e3-d916191fd076
"ruxton, md",http://history.archives.mbl.edu/concepts/location/910b027b-01af-4507-811a-c6a756fc12a5
"hanover, ma",http://history.archives.mbl.edu/concepts/location/b821f2f2-9842-4ed3-aea1-3109727bf96e
"n. falmouth, ma",http://history.archives.mbl.edu/concepts/location/00b57a0f-14c9-468e-be10-764f227812a0
ghana,http://history.archives.mbl.edu/concepts/location/a30aa185-0201-461b-ad53-71a53903ce62
los angels,http://history.archives.mbl.edu/concepts/location/53bd553a-14a2-410b-ab07-0e81bc027768
"baton rouge, la",http://history.archives.mbl.edu/concepts/location/c6b00749-5ff3-4de4-8902-8645a6d3ab0d
"portland, mi",http://history.archives.mbl.edu/concepts/location/d203af4a-02c2-4ece-a2f3-d39649e5d5ca
san francsico,http://history.archives.mbl.edu/concepts/location/888e65b6-ecff-418b-9c3f-9c097deaee49
"leningrad, russia",http://history.archives.mbl.edu/concepts/location/1041ccac-07a0-47ac-a6f2-983144ea4436
"edgartown, ma",http://history.archives.mbl.edu/concepts/location/f4789ae8-b5b9-4e24-8cc4-00f6d39ff6b4
"howard, ri",http://history.archives.mbl.edu/concepts/location/25d00881-e0ba-4820-a64e-3121402994b4
syracuse,http://history.archives.mbl.edu/concepts/location/89a9eead-ba3a-427b-93ad-7bb4ffbee8c8
ford foundation,http://history.archives.mbl.edu/concepts/location/063f4f20-d4d7-4ac4-9724-6d2255ba419a
"meridian, tx",http://history.archives.mbl.edu/concepts/location/89542751-2f28-4443-bedc-861591f55d10
"dover, mass",http://history.archives.mbl.edu/concepts/location/bfb4d1ad-2c29-491d-8dc2-4fae48579c4d
"djakarta, indonesia",http://history.archives.mbl.edu/concepts/location/6f206d5a-7c00-4ddf-8c26-f7a46a965350
novo nordisk,http://history.archives.mbl.edu/concepts/location/691da4db-dcba-4c29-852f-346ee69a5ff3
bangor,http://history.archives.mbl.edu/concepts/location/57d53a8e-8362-4204-90a9-119828dde31b
the johns hopkins,http://history.archives.mbl.edu/concepts/location/c4420911-2d01-40c7-95b5-bf37992a2bca
"carthage, ny",http://history.archives.mbl.edu/concepts/location/a24a70b0-bb50-46ca-8b60-2f6f10d41f4d
"auburn, me",http://history.archives.mbl.edu/concepts/location/62e7c5ce-59a4-45ef-9623-122bf76ef407
"auburn, ma",http://history.archives.mbl.edu/concepts/location/413719b5-6ea6-499a-b5b5-bed4d4b5693c
"bemidji, mn",http://history.archives.mbl.edu/concepts/location/6187b66a-f0f8-4902-972c-368b5d82303c
"waquoit, ma",http://history.archives.mbl.edu/concepts/location/26de2ce5-ff29-4540-9977-ad8f770dd255
"scranton, pa",http://history.archives.mbl.edu/concepts/location/f02a7fc5-8f31-41ac-8709-e0cefd222372
downstate medical center,http://history.archives.mbl.edu/concepts/location/31baf97e-6921-47bd-a2f2-7a9c1f5e7e8f
"107 gifford ave., jersey city, nj",http://history.archives.mbl.edu/concepts/location/85aecc0e-0196-4793-ba6c-2f4f8c24f588
republic of senegal,http://history.archives.mbl.edu/concepts/location/3220e0a6-c4c0-43fc-a316-0dd815328504
"harrow, england",http://history.archives.mbl.edu/concepts/location/cd4d99b1-9a40-4aa7-89ee-3e76a56da207
iran,http://history.archives.mbl.edu/concepts/location/a587acae-2f2d-444d-9497-923b172aee16
national cancer institute,http://history.archives.mbl.edu/concepts/location/c2bfa737-4cb2-4bcd-be16-4ad84d469b5d
sarasota,http://history.archives.mbl.edu/concepts/location/474f95c4-fde6-4edb-83b2-f88ffca471fe
venice,http://history.archives.mbl.edu/concepts/location/ec03f9f9-449b-496b-9afd-cb2a0fa4dae2
"jenkintown, pa",http://history.archives.mbl.edu/concepts/location/db011887-0a08-46c9-aab0-76c98af10f8b
"160 west 88 st, new york city 24, new york",http://history.archives.mbl.edu/concepts/location/0a5820be-50f7-4ff2-b156-032f3a3129d1
berkeley,http://history.archives.mbl.edu/concepts/location/043fb4e9-c96e-45ca-8839-b9806b603dae
urbana-champaign,http://history.archives.mbl.edu/concepts/location/627258f7-feb8-46bc-89f7-9ec64bc2b8ac
"claymont, delaware",http://history.archives.mbl.edu/concepts/location/5562d40d-8987-42de-8d8d-b1767a42ef04
snow & landscape research,http://history.archives.mbl.edu/concepts/location/b2e449c5-ce48-4c33-932a-1f5799a250f8
"leiden, netherlands",http://history.archives.mbl.edu/concepts/location/d440eeff-6311-4b12-b22f-7ed8e5052f03
"summit, nj",http://history.archives.mbl.edu/concepts/location/ed327102-7a1f-473b-957b-5b533d746327
belgium.,http://history.archives.mbl.edu/concepts/location/40705c66-3213-4c82-bc6b-2f72f6e72787
"sepulveda, california",http://history.archives.mbl.edu/concepts/location/710f3727-49d4-40c3-9248-f398848253f4
"south hadley, ba",http://history.archives.mbl.edu/concepts/location/8126758f-e05c-4287-80f2-063e194efbc4
new zealand,http://history.archives.mbl.edu/concepts/location/9f86e607-6920-4235-9bc3-ba0123241e7d
"101 magnolia ave., mount vernon, ny",http://history.archives.mbl.edu/concepts/location/48d9b56a-af54-4d62-a442-6e3c1c40e119
college park,http://history.archives.mbl.edu/concepts/location/aab7280b-5ee5-4183-88f0-555657e09036
university of texas,http://history.archives.mbl.edu/concepts/location/33c772b9-1fcb-497e-99b0-cb8bd257ff29
"1806 morse avenue, chicago, il",http://history.archives.mbl.edu/concepts/location/da5be9bc-7ac1-408b-89e9-3a9a10be967c
"124 woodbine st., providence, ri",http://history.archives.mbl.edu/concepts/location/e008145e-2305-4b0c-84c3-a5632ec82fc2
kong kong,http://history.archives.mbl.edu/concepts/location/d5867179-b607-4800-859a-efc391d014bb
"501 elm street, new haven, ct",http://history.archives.mbl.edu/concepts/location/728d8e6f-4afd-4534-8801-79338214ad08
"hyde park, ma",http://history.archives.mbl.edu/concepts/location/54932a54-39b6-4ffc-8b04-356110d0b946
"medford, ma",http://history.archives.mbl.edu/concepts/location/42604832-a23a-42e0-ad6f-e4b87e0f6412
"worchester, ma",http://history.archives.mbl.edu/concepts/location/308fade9-87a3-470a-9de8-e6d57aa7563c
israel,http://history.archives.mbl.edu/concepts/location/3d300f3a-9206-456e-96bb-af9f06b9d491
"attleboro, ma",http://history.archives.mbl.edu/concepts/location/e74e02c7-97a8-4635-a600-a02b3748d58a
"13 poplar ave., woodlawn, wheeling, wv",http://history.archives.mbl.edu/concepts/location/4f8aea8f-93fa-4fd7-a839-e5954b88c8a4
"wabash, in",http://history.archives.mbl.edu/concepts/location/f70dde56-4daa-4701-923d-f1df15e7a921
"north billerica, ma",http://history.archives.mbl.edu/concepts/location/f2c5075c-7a14-4c5e-a115-662d7697d2ef
itay,http://history.archives.mbl.edu/concepts/location/8fa3443e-227a-408c-a1b4-ffd3ff58255d
"3408 wallace st., philadelphia, pa",http://history.archives.mbl.edu/concepts/location/439187f7-0714-409b-913d-1dc495bbc9f8
"liddesdale place, avondale, cincinnati, oh",http://history.archives.mbl.edu/concepts/location/ecce5867-cb1c-4881-82e8-f40414b25a84
long beach,http://history.archives.mbl.edu/concepts/location/245d38fc-75b1-4760-9df1-d526ac71ac82
"150 n. 20th street, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/d9260e5f-1485-405c-a6f0-471f7e2b422c
"1987 davidson ave., bronx, ny",http://history.archives.mbl.edu/concepts/location/d51b68b0-9855-4e0d-b706-d20589c2aa47
hong kong,http://history.archives.mbl.edu/concepts/location/58e1a56d-db58-41a3-9a66-2f6666fbd6cf
"rochester, mn",http://history.archives.mbl.edu/concepts/location/a82d9653-9401-4767-9da8-631ff3cb15f3
"chapel hill, nc",http://history.archives.mbl.edu/concepts/location/936038f0-2714-474d-89ae-0f7c030105ad
university of hawaii,http://history.archives.mbl.edu/concepts/location/d06cfd61-d662-4e40-810a-1b6954216200
"new rochelle, ny",http://history.archives.mbl.edu/concepts/location/2e7b7df6-8206-4610-ae19-ff6b6872e4f9
"dublin, ireland",http://history.archives.mbl.edu/concepts/location/b8548a6a-b296-4369-b37a-955d8a246014
"lawrence, kan",http://history.archives.mbl.edu/concepts/location/a66c3d7b-dc73-4d53-865f-8ffc6bb8e776
"pawtucket, ri",http://history.archives.mbl.edu/concepts/location/02ebee4f-f2fe-4a1e-a7f4-de7404c55e61
"ledyard, ct",http://history.archives.mbl.edu/concepts/location/77dcb97a-626c-4bb5-94e3-b38d66a5c688
"pleasantville, oh",http://history.archives.mbl.edu/concepts/location/3970da32-6b3b-465f-a574-b524e2554d17
"hawthorne, nj",http://history.archives.mbl.edu/concepts/location/a292df50-cb78-42e0-8360-6f40d2d1a9ac
"49 west 52nd st., new york, ny",http://history.archives.mbl.edu/concepts/location/6e2e75fe-78c9-4a82-9d56-7444e98dd123
"93 benefit st., providence, ri",http://history.archives.mbl.edu/concepts/location/cf64241f-b497-4e01-861f-bfd121389253
chicago.,http://history.archives.mbl.edu/concepts/location/3220f39e-e1d6-4409-b3a5-92812fdc0488
"214 20th street, milwaukee, wi",http://history.archives.mbl.edu/concepts/location/6fabd495-906e-44b2-80ad-8b97ee674358
"239 west fifth st., mansfield, oh",http://history.archives.mbl.edu/concepts/location/423b61b1-8945-43ab-aaf2-cb608fae0067
"2002 bolton street, baltimore, md",http://history.archives.mbl.edu/concepts/location/4a20b4cb-45a3-4d51-a794-a4923c2d49f3
fl,http://history.archives.mbl.edu/concepts/location/38c7ca96-35e6-4856-aac5-ed74a47266f5
"havre-de-grace, md",http://history.archives.mbl.edu/concepts/location/25541c2c-337a-4b36-895b-32c3bfea1196
"aichiken, japan",http://history.archives.mbl.edu/concepts/location/2f99ece4-b46a-4618-ac86-bc840d5ec034
"plymouth, england",http://history.archives.mbl.edu/concepts/location/988f525f-c33c-4dc5-a962-468ab916c3ac
"nashville, tn",http://history.archives.mbl.edu/concepts/location/4b0b2b2a-5f59-4c4b-9a05-e56e28771cd9
"lawrence, kans",http://history.archives.mbl.edu/concepts/location/bd480360-b024-4f9d-9fc6-58757500ddfe
"3314 cortelyou road, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/4cf2518b-05b2-4944-afa7-40a6aab5f02e
"zurich, switzerland",http://history.archives.mbl.edu/concepts/location/8f49396d-6a58-4b0b-9f28-2c47c066a1d7
"4544 harris ave., st. louis, mo",http://history.archives.mbl.edu/concepts/location/f223e5dd-1802-4ce3-907d-c23b4f3cb01d
"88 fosdyke st., providence, ri",http://history.archives.mbl.edu/concepts/location/e5d19fb9-e839-4d14-927b-3d937e36b07b
"indianapolis, in",http://history.archives.mbl.edu/concepts/location/a18b5414-a136-4590-b640-66ebde8dd169
"wake forest, nc",http://history.archives.mbl.edu/concepts/location/752cd9ec-ff77-402b-9397-1c72a8ae6f3e
"charnwood, uk",http://history.archives.mbl.edu/concepts/location/a3a81a53-6a6c-4763-8339-e6897bffe657
"53 hotchkiss place, torrington, ct",http://history.archives.mbl.edu/concepts/location/3322a0fd-8dd7-40d3-a1f4-cf8a3166ea91
upstate medical center at syracuse,http://history.archives.mbl.edu/concepts/location/b2f907db-9fa1-4d68-927d-8fafbf7f6a3a
"terre haute, in",http://history.archives.mbl.edu/concepts/location/d82a8c73-759a-4f73-8479-5240d4650331
"131 mt. versonon st., boston, mass",http://history.archives.mbl.edu/concepts/location/55559543-61a0-4809-a3be-25f6a2f79e88
school of hygiene and public health,http://history.archives.mbl.edu/concepts/location/80b303b2-38a2-47ce-ac88-448ca7e77f04
"cracow, poland",http://history.archives.mbl.edu/concepts/location/cfbfca69-c271-4529-80aa-4ae401b3badf
"oswego, ny",http://history.archives.mbl.edu/concepts/location/4a456941-0c3f-4785-b8a2-a980505f7af7
suny upstate medical university,http://history.archives.mbl.edu/concepts/location/ed35a526-64da-4938-a308-bd4580c33435
fairbanks,http://history.archives.mbl.edu/concepts/location/20111a79-0efc-4842-beb9-be033840f5c9
"oak ridge, tn",http://history.archives.mbl.edu/concepts/location/227b091f-f914-4ea0-85ec-c175438550bb
"161 devonshire street, boston, ma",http://history.archives.mbl.edu/concepts/location/85d56550-017e-4988-b63a-fe33d361a3c4
argentina,http://history.archives.mbl.edu/concepts/location/423b06df-0b36-45e0-a0df-83b50251ed10
"600 north carrollton avenue, baltimore, md",http://history.archives.mbl.edu/concepts/location/8ed29612-ce98-4f6e-bc23-1155acdcfa35
oxford,http://history.archives.mbl.edu/concepts/location/6fba74b6-0ec1-43e3-a9d4-c6dcb98b103d
"dorchester, ma",http://history.archives.mbl.edu/concepts/location/66a18323-efd0-40d3-9c70-ed716e4de58c
mayo foundation,http://history.archives.mbl.edu/concepts/location/be615830-6299-409a-9fd4-6dcd19cd4348
"montclair, nj",http://history.archives.mbl.edu/concepts/location/9106e02c-f3c4-49a8-94df-0bef1d8c6560
"athens, oh",http://history.archives.mbl.edu/concepts/location/ccec7530-0491-4640-b0a9-9aee5199a0a4
"turino, italy",http://history.archives.mbl.edu/concepts/location/a3f3fb19-832c-493f-893c-3ffefb6543da
"25 portsmouth terrace, rochester, ny",http://history.archives.mbl.edu/concepts/location/a9c84436-7a8b-4e2d-bee0-2f437ba759ac
"1716 broadway, baltimore, md",http://history.archives.mbl.edu/concepts/location/fe3d8f8c-4b06-4a85-8d62-660e32a672a2
"297 crown street, new haven, ct",http://history.archives.mbl.edu/concepts/location/bc546a66-58ad-479c-b5a7-87a7c41e0d60
los angles,http://history.archives.mbl.edu/concepts/location/ef7182f1-39dd-4e8c-b4e4-f31f5598fc8b
riversisde,http://history.archives.mbl.edu/concepts/location/02d0648a-8e8b-4a89-8e3e-0122adaa66a2
"liverpool, england",http://history.archives.mbl.edu/concepts/location/f95d5e8d-3119-4c09-8bd8-c008e1836baa
"palo alto, ca",http://history.archives.mbl.edu/concepts/location/9f2b34ef-d70b-4dc8-8a4f-48362af3d87e
england,http://history.archives.mbl.edu/concepts/location/c23a674e-b617-4e88-b46a-56d47e5cedaf
university of chicago,http://history.archives.mbl.edu/concepts/location/5434ae36-6c61-4eed-9722-4dd618daa14a
"bellingham, ma",http://history.archives.mbl.edu/concepts/location/461e714b-cf1a-4d2e-96f2-bf16f5e28847
"1729 turner street, allentown, pa",http://history.archives.mbl.edu/concepts/location/4c815eff-b85e-4d98-ac56-df672e3fb051
"pia, italy",http://history.archives.mbl.edu/concepts/location/1d55cb16-b791-4d54-838a-5a01d5327fba
"387 harvard st., cambridge 38, mass",http://history.archives.mbl.edu/concepts/location/a14b144b-3fa2-4af6-837b-2b97a1a32953
"n. falmouth, mass",http://history.archives.mbl.edu/concepts/location/2344e92b-9c06-48c4-82b5-15b14c53fe2c
"103 north main street, oberlin, oh",http://history.archives.mbl.edu/concepts/location/7fd7c423-a6e2-4acb-ada7-b3b336920a90
"montevideo, uruguay",http://history.archives.mbl.edu/concepts/location/705a775e-c6e4-4349-b99a-f983ef2beab4
"n. eastham, ma",http://history.archives.mbl.edu/concepts/location/924bee33-e8ca-4e1c-873c-d1e0e023fad9
health,http://history.archives.mbl.edu/concepts/location/3ff5e7ed-5527-4f24-a4bb-37d9f1d915e3
ness ziona,http://history.archives.mbl.edu/concepts/location/3571d07f-50c9-4cc3-b91c-8e04db51251d
"trenton, oh",http://history.archives.mbl.edu/concepts/location/59b28dc0-2674-450d-8356-ffd4473156ba
wisconsin,http://history.archives.mbl.edu/concepts/location/3bd1b020-1bb5-4440-941f-cf5e5c6935c7
"miami, oh",http://history.archives.mbl.edu/concepts/location/9ee30e79-d565-4f1c-928a-7483260587f7
